,sentiment,review,review_tokens,review_tokens_fdist,review_tokens_WSW,review_normalized,review_tokens_stemmed
158,0,udaranya sejukkkk sekali enak bener akses menuju dieng juga banyak yg sudah dibuka cm sayang di diengnya sendiri agak semrawut banyak sampah cb kl ditata lebih baik lagi insyaallah akan lebih baik lagi pastinya,"['udaranya', 'sejukkkk', 'sekali', 'enak', 'bener', 'akses', 'menuju', 'dieng', 'juga', 'banyak', 'yg', 'sudah', 'dibuka', 'cm', 'sayang', 'di', 'diengnya', 'sendiri', 'agak', 'semrawut', 'banyak', 'sampah', 'cb', 'kl', 'ditata', 'lebih', 'baik', 'lagi', 'insyaallah', 'akan', 'lebih', 'baik', 'lagi', 'pastinya']",<FreqDist with 30 samples and 34 outcomes>,"['udaranya', 'sejukkkk', 'bener', 'akses', 'dieng', 'dibuka', 'sayang', 'diengnya', 'semrawut', 'sampah', 'cb', 'ditata', 'insyaallah', 'pastinya']","['udaranya', 'sejukkkk', 'bener', 'akses', 'dieng', 'dibuka', 'sayang', 'diengnya', 'semrawut', 'sampah', 'cb', 'ditata', 'insyaallah', 'pastinya']","['udara', 'sejukkkk', 'bener', 'akses', 'dieng', 'buka', 'sayang', 'diengnya', 'semrawut', 'sampah', 'cb', 'tata', 'insyaallah', 'pasti']"
159,0,keren sebenernya cm penataan lokasi kurang optimal jd kurang sip bnyk ilalang tumbuh tinggi shingga kmrn pas ksna gg bs sampe di kedung pengilon,"['keren', 'sebenernya', 'cm', 'penataan', 'lokasi', 'kurang', 'optimal', 'jd', 'kurang', 'sip', 'bnyk', 'ilalang', 'tumbuh', 'tinggi', 'shingga', 'kmrn', 'pas', 'ksna', 'gg', 'bs', 'sampe', 'di', 'kedung', 'pengilon']",<FreqDist with 23 samples and 24 outcomes>,"['keren', 'sebenernya', 'penataan', 'lokasi', 'optimal', 'sip', 'ilalang', 'tumbuh', 'shingga', 'kmrn', 'pas', 'ksna', 'gg', 'sampe', 'kedung', 'pengilon']","['keren', 'sebenernya', 'penataan', 'lokasi', 'optimal', 'sip', 'ilalang', 'tumbuh', 'shingga', 'kmrn', 'pas', 'ksna', 'gg', 'sampe', 'kedung', 'pengilon']","['keren', 'sebenernya', 'tata', 'lokasi', 'optimal', 'sip', 'ilalang', 'tumbuh', 'shingga', 'kmrn', 'pas', 'ksna', 'gg', 'sampe', 'kedung', 'pengilon']"
160,0,lumayan bagus tapi masih ada banyak sampah mohon di berikan tempat sampah setiap meter,"['lumayan', 'bagus', 'tapi', 'masih', 'ada', 'banyak', 'sampah', 'mohon', 'di', 'berikan', 'tempat', 'sampah', 'setiap', 'meter']",<FreqDist with 13 samples and 14 outcomes>,"['lumayan', 'bagus', 'sampah', 'sampah', 'meter']","['lumayan', 'bagus', 'sampah', 'sampah', 'meter']","['lumayan', 'bagus', 'sampah', 'sampah', 'meter']"
161,0,kalau menurutku tempatnya udah bagus ya tapi untuk bapak pekerjanya yg kurang sopan sama pengunjung terutama yang bagian pintu masuk org pengalaman saya kemarin waktu kesana saya dapat pelecehan dari mereka karena memang saya kesana,"['kalau', 'menurutku', 'tempatnya', 'udah', 'bagus', 'ya', 'tapi', 'untuk', 'bapak', 'pekerjanya', 'yg', 'kurang', 'sopan', 'sama', 'pengunjung', 'terutama', 'yang', 'bagian', 'pintu', 'masuk', 'org', 'pengalaman', 'saya', 'kemarin', 'waktu', 'kesana', 'saya', 'dapat', 'pelecehan', 'dari', 'mereka', 'karena', 'memang', 'saya', 'kesana']",<FreqDist with 32 samples and 35 outcomes>,"['menurutku', 'tempatnya', 'bagus', 'pekerjanya', 'sopan', 'pengunjung', 'pintu', 'pengalaman', 'kemarin', 'kesana', 'pelecehan', 'kesana']","['menurutku', 'tempatnya', 'bagus', 'pekerjanya', 'sopan', 'pengunjung', 'pintu', 'pengalaman', 'kemarin', 'kesana', 'pelecehan', 'kesana']","['turut', 'tempat', 'bagus', 'kerja', 'sopan', 'unjung', 'pintu', 'alam', 'kemarin', 'kesana', 'leceh', 'kesana']"
162,0,tempatnya asiktapi sayang tiket masuk nya mahal,"['tempatnya', 'asiktapi', 'sayang', 'tiket', 'masuk', 'nya', 'mahal']",<FreqDist with 7 samples and 7 outcomes>,"['tempatnya', 'asiktapi', 'sayang', 'tiket', 'mahal']","['tempatnya', 'asiktapi', 'sayang', 'tiket', 'mahal']","['tempat', 'asiktapi', 'sayang', 'tiket', 'mahal']"
163,0,agak kotorpas datang telaga kering jadi warna juga kurang terlihatdan bau,"['agak', 'kotorpas', 'datang', 'telaga', 'kering', 'jadi', 'warna', 'juga', 'kurang', 'terlihatdan', 'bau']",<FreqDist with 11 samples and 11 outcomes>,"['kotorpas', 'telaga', 'kering', 'warna', 'terlihatdan', 'bau']","['kotorpas', 'telaga', 'kering', 'warna', 'terlihatdan', 'bau']","['kotorpas', 'telaga', 'kering', 'warna', 'terlihatdan', 'bau']"
164,0,terakhir kesana kliatan kurang terawat lingkungannya naik ke batu datar banyak pos pungli karcis bodong padahal udah masuk bayar ko di atas ada yg mintain lagi,"['terakhir', 'kesana', 'kliatan', 'kurang', 'terawat', 'lingkungannya', 'naik', 'ke', 'batu', 'datar', 'banyak', 'pos', 'pungli', 'karcis', 'bodong', 'padahal', 'udah', 'masuk', 'bayar', 'ko', 'di', 'atas', 'ada', 'yg', 'mintain', 'lagi']",<FreqDist with 26 samples and 26 outcomes>,"['kesana', 'kliatan', 'terawat', 'lingkungannya', 'batu', 'datar', 'pos', 'pungli', 'karcis', 'bodong', 'bayar', 'ko', 'mintain']","['kesana', 'kliatan', 'terawat', 'lingkungannya', 'batu', 'datar', 'pos', 'pungli', 'karcis', 'bodong', 'bayar', 'ko', 'mintain']","['kesana', 'kliatan', 'awat', 'lingkung', 'batu', 'datar', 'pos', 'pungli', 'karcis', 'bodong', 'bayar', 'ko', 'mintain']"
165,0,telaga yang tidak berubah selama tahun kotor dan tidak tertata coba di buat cafe di pinggir telaga,"['telaga', 'yang', 'tidak', 'berubah', 'selama', 'tahun', 'kotor', 'dan', 'tidak', 'tertata', 'coba', 'di', 'buat', 'cafe', 'di', 'pinggir', 'telaga']",<FreqDist with 14 samples and 17 outcomes>,"['telaga', 'berubah', 'kotor', 'tertata', 'coba', 'cafe', 'pinggir', 'telaga']","['telaga', 'berubah', 'kotor', 'tertata', 'coba', 'cafe', 'pinggir', 'telaga']","['telaga', 'ubah', 'kotor', 'tata', 'coba', 'cafe', 'pinggir', 'telaga']"
166,0,sepertinya kurang di rawat dan tidak tertata rapipendagang kaki ada dimana mana dan terlihat tidak bersih masih kalah dengan kawah putih yg ada di ciwidey bandung,"['sepertinya', 'kurang', 'di', 'rawat', 'dan', 'tidak', 'tertata', 'rapipendagang', 'kaki', 'ada', 'dimana', 'mana', 'dan', 'terlihat', 'tidak', 'bersih', 'masih', 'kalah', 'dengan', 'kawah', 'putih', 'yg', 'ada', 'di', 'ciwidey', 'bandung']",<FreqDist with 22 samples and 26 outcomes>,"['rawat', 'tertata', 'rapipendagang', 'kaki', 'dimana', 'bersih', 'kalah', 'kawah', 'putih', 'ciwidey', 'bandung']","['rawat', 'tertata', 'rapipendagang', 'kaki', 'dimana', 'bersih', 'kalah', 'kawah', 'putih', 'ciwidey', 'bandung']","['rawat', 'tata', 'rapipendagang', 'kaki', 'mana', 'bersih', 'kalah', 'kawah', 'putih', 'ciwidey', 'bandung']"
167,0,kurang memuaskan perlu perawatan dan pemeliharaan ya,"['kurang', 'memuaskan', 'perlu', 'perawatan', 'dan', 'pemeliharaan', 'ya']",<FreqDist with 7 samples and 7 outcomes>,"['memuaskan', 'perawatan', 'pemeliharaan']","['memuaskan', 'perawatan', 'pemeliharaan']","['muas', 'awat', 'pelihara']"
168,0,cukup menarik namun cukup mahal untuk turis asing,"['cukup', 'menarik', 'namun', 'cukup', 'mahal', 'untuk', 'turis', 'asing']",<FreqDist with 7 samples and 8 outcomes>,"['menarik', 'mahal', 'turis', 'asing']","['menarik', 'mahal', 'turis', 'asing']","['tarik', 'mahal', 'turis', 'asing']"
169,0,bagus tp kurang terawat,"['bagus', 'tp', 'kurang', 'terawat']",<FreqDist with 4 samples and 4 outcomes>,"['bagus', 'terawat']","['bagus', 'terawat']","['bagus', 'awat']"
170,0,sayang kurang terawat,"['sayang', 'kurang', 'terawat']",<FreqDist with 3 samples and 3 outcomes>,"['sayang', 'terawat']","['sayang', 'terawat']","['sayang', 'awat']"
171,0,disini di bulan puasa sepi kurang terawat semak tinggi lumayan seram,"['disini', 'di', 'bulan', 'puasa', 'sepi', 'kurang', 'terawat', 'semak', 'tinggi', 'lumayan', 'seram']",<FreqDist with 11 samples and 11 outcomes>,"['puasa', 'sepi', 'terawat', 'semak', 'lumayan', 'seram']","['puasa', 'sepi', 'terawat', 'semak', 'lumayan', 'seram']","['puasa', 'sepi', 'awat', 'semak', 'lumayan', 'seram']"
172,0,harus membawa dan memakai masker wajah bau belerang tidak bisa dihindari,"['harus', 'membawa', 'dan', 'memakai', 'masker', 'wajah', 'bau', 'belerang', 'tidak', 'bisa', 'dihindari']",<FreqDist with 11 samples and 11 outcomes>,"['membawa', 'memakai', 'masker', 'wajah', 'bau', 'belerang', 'dihindari']","['membawa', 'memakai', 'masker', 'wajah', 'bau', 'belerang', 'dihindari']","['bawa', 'pakai', 'masker', 'wajah', 'bau', 'belerang', 'hindar']"
173,0,tidak ada warna karena tidak ada air dan hanya tersisa air hijau,"['tidak', 'ada', 'warna', 'karena', 'tidak', 'ada', 'air', 'dan', 'hanya', 'tersisa', 'air', 'hijau']",<FreqDist with 9 samples and 12 outcomes>,"['warna', 'air', 'tersisa', 'air', 'hijau']","['warna', 'air', 'tersisa', 'air', 'hijau']","['warna', 'air', 'sisa', 'air', 'hijau']"
174,0,view nya lebih bagus dilihat dari bukit batu ratapan angin dari atas kalopun dari bawah kurang terawat ya kotor,"['view', 'nya', 'lebih', 'bagus', 'dilihat', 'dari', 'bukit', 'batu', 'ratapan', 'angin', 'dari', 'atas', 'kalopun', 'dari', 'bawah', 'kurang', 'terawat', 'ya', 'kotor']",<FreqDist with 17 samples and 19 outcomes>,"['view', 'bagus', 'bukit', 'batu', 'ratapan', 'angin', 'kalopun', 'terawat', 'kotor']","['view', 'bagus', 'bukit', 'batu', 'ratapan', 'angin', 'kalopun', 'terawat', 'kotor']","['view', 'bagus', 'bukit', 'batu', 'ratap', 'angin', 'kalo', 'awat', 'kotor']"
175,0,telaganya bagus dan indah tapi tidak terawat banyak sampah dan tidak terurus lahan parkir juga susah,"['telaganya', 'bagus', 'dan', 'indah', 'tapi', 'tidak', 'terawat', 'banyak', 'sampah', 'dan', 'tidak', 'terurus', 'lahan', 'parkir', 'juga', 'susah']",<FreqDist with 14 samples and 16 outcomes>,"['telaganya', 'bagus', 'indah', 'terawat', 'sampah', 'terurus', 'lahan', 'parkir', 'susah']","['telaganya', 'bagus', 'indah', 'terawat', 'sampah', 'terurus', 'lahan', 'parkir', 'susah']","['telaga', 'bagus', 'indah', 'awat', 'sampah', 'urus', 'lahan', 'parkir', 'susah']"
176,0,pada waktu ke sana airnya berwarna hijau toska dan kondisinya sangat memperihatin kan fasilitas kebersihan seperti toilet ada dan bersih namun kondisi danaunya yang kurang terawat,"['pada', 'waktu', 'ke', 'sana', 'airnya', 'berwarna', 'hijau', 'toska', 'dan', 'kondisinya', 'sangat', 'memperihatin', 'kan', 'fasilitas', 'kebersihan', 'seperti', 'toilet', 'ada', 'dan', 'bersih', 'namun', 'kondisi', 'danaunya', 'yang', 'kurang', 'terawat']",<FreqDist with 25 samples and 26 outcomes>,"['airnya', 'berwarna', 'hijau', 'toska', 'kondisinya', 'memperihatin', 'fasilitas', 'kebersihan', 'toilet', 'bersih', 'kondisi', 'danaunya', 'terawat']","['airnya', 'berwarna', 'hijau', 'toska', 'kondisinya', 'memperihatin', 'fasilitas', 'kebersihan', 'toilet', 'bersih', 'kondisi', 'danaunya', 'terawat']","['air', 'warna', 'hijau', 'toska', 'kondisi', 'memperihatin', 'fasilitas', 'bersih', 'toilet', 'bersih', 'kondisi', 'danau', 'awat']"
177,0,cuaca yang dingin identik dengan dieng tidak lupa mampir ketelaga warna pemandangannya bagus tapi sayangnya sekarang banyak orangorang yang suka membuang sampah sembarangan,"['cuaca', 'yang', 'dingin', 'identik', 'dengan', 'dieng', 'tidak', 'lupa', 'mampir', 'ketelaga', 'warna', 'pemandangannya', 'bagus', 'tapi', 'sayangnya', 'sekarang', 'banyak', 'orangorang', 'yang', 'suka', 'membuang', 'sampah', 'sembarangan']",<FreqDist with 22 samples and 23 outcomes>,"['cuaca', 'dingin', 'identik', 'dieng', 'lupa', 'mampir', 'ketelaga', 'warna', 'pemandangannya', 'bagus', 'sayangnya', 'orangorang', 'suka', 'membuang', 'sampah', 'sembarangan']","['cuaca', 'dingin', 'identik', 'dieng', 'lupa', 'mampir', 'ketelaga', 'warna', 'pemandangannya', 'bagus', 'sayangnya', 'orangorang', 'suka', 'membuang', 'sampah', 'sembarangan']","['cuaca', 'dingin', 'identik', 'dieng', 'lupa', 'mampir', 'telaga', 'warna', 'pandang', 'bagus', 'sayang', 'orangorang', 'suka', 'buang', 'sampah', 'sembarang']"
178,0,saya baru datang akhir minggu ini dan serius saya kecewa dengan objek wisata tsb saya pikir memang karena objeknya tidak terawat sehingga debit air didanau menyurut ketika saya datang kesana tapi ternyata itu efek dari musim kemarau yang berkepanjangan dan dibalik itu semua saya belajar bersyukur karena hujan turun pada hari saya datang semoga saja di lain kesempatan telaga warna sudah penuh lagi dan saya dapat menikmatinya dengan damai seperti lingkungan danau nya yang sangat mendukung untuk melepaskan kesedihan dan kepenatan sangat sederhana,"['saya', 'baru', 'datang', 'akhir', 'minggu', 'ini', 'dan', 'serius', 'saya', 'kecewa', 'dengan', 'objek', 'wisata', 'tsb', 'saya', 'pikir', 'memang', 'karena', 'objeknya', 'tidak', 'terawat', 'sehingga', 'debit', 'air', 'didanau', 'menyurut', 'ketika', 'saya', 'datang', 'kesana', 'tapi', 'ternyata', 'itu', 'efek', 'dari', 'musim', 'kemarau', 'yang', 'berkepanjangan', 'dan', 'dibalik', 'itu', 'semua', 'saya', 'belajar', 'bersyukur', 'karena', 'hujan', 'turun', 'pada', 'hari', 'saya', 'datang', 'semoga', 'saja', 'di', 'lain', 'kesempatan', 'telaga', 'warna', 'sudah', 'penuh', 'lagi', 'dan', 'saya', 'dapat', 'menikmatinya', 'dengan', 'damai', 'seperti', 'lingkungan', 'danau', 'nya', 'yang', 'sangat', 'mendukung', 'untuk', 'melepaskan', 'kesedihan', 'dan', 'kepenatan', 'sangat', 'sederhana']",<FreqDist with 67 samples and 83 outcomes>,"['minggu', 'serius', 'kecewa', 'objek', 'wisata', 'pikir', 'objeknya', 'terawat', 'debit', 'air', 'didanau', 'menyurut', 'kesana', 'efek', 'musim', 'kemarau', 'berkepanjangan', 'dibalik', 'belajar', 'bersyukur', 'hujan', 'turun', 'semoga', 'kesempatan', 'telaga', 'warna', 'penuh', 'menikmatinya', 'damai', 'lingkungan', 'danau', 'mendukung', 'melepaskan', 'kesedihan', 'kepenatan', 'sederhana']","['minggu', 'serius', 'kecewa', 'objek', 'wisata', 'pikir', 'objeknya', 'terawat', 'debit', 'air', 'didanau', 'menyurut', 'kesana', 'efek', 'musim', 'kemarau', 'berkepanjangan', 'dibalik', 'belajar', 'bersyukur', 'hujan', 'turun', 'semoga', 'kesempatan', 'telaga', 'warna', 'penuh', 'menikmatinya', 'damai', 'lingkungan', 'danau', 'mendukung', 'melepaskan', 'kesedihan', 'kepenatan', 'sederhana']","['minggu', 'serius', 'kecewa', 'objek', 'wisata', 'pikir', 'objek', 'awat', 'debit', 'air', 'danau', 'surut', 'kesana', 'efek', 'musim', 'kemarau', 'panjang', 'balik', 'ajar', 'syukur', 'hujan', 'turun', 'moga', 'sempat', 'telaga', 'warna', 'penuh', 'nikmat', 'damai', 'lingkung', 'danau', 'dukung', 'lepas', 'sedih', 'penat', 'sederhana']"
179,0,sepertinya tempat ini kurang terawat seingat sy tempatnya jg tdk terlalu bersih ad sedikit plastik sampah di pinggir tapi scara kseluruhan tempat ini layak sekali utk dikunjungi  adalah salah satu keindahan alam indonesia untuk mengabadikan fotopun banyak tempat yg cantik utk dijadikan latar belakang kita sperti telaga warna sendiripemandangan alam sperti pegununganlangit biru yg terbentang  atasnya  hutan dsekeliling telaga,"['sepertinya', 'tempat', 'ini', 'kurang', 'terawat', 'seingat', 'sy', 'tempatnya', 'jg', 'tdk', 'terlalu', 'bersih', 'ad', 'sedikit', 'plastik', 'sampah', 'di', 'pinggir', 'tapi', 'scara', 'kseluruhan', 'tempat', 'ini', 'layak', 'sekali', 'utk', 'dikunjungi', 'adalah', 'salah', 'satu', 'keindahan', 'alam', 'indonesia', 'untuk', 'mengabadikan', 'fotopun', 'banyak', 'tempat', 'yg', 'cantik', 'utk', 'dijadikan', 'latar', 'belakang', 'kita', 'sperti', 'telaga', 'warna', 'sendiripemandangan', 'alam', 'sperti', 'pegununganlangit', 'biru', 'yg', 'terbentang', 'atasnya', 'hutan', 'dsekeliling', 'telaga']",<FreqDist with 51 samples and 59 outcomes>,"['terawat', 'tempatnya', 'bersih', 'ad', 'plastik', 'sampah', 'pinggir', 'scara', 'kseluruhan', 'layak', 'dikunjungi', 'salah', 'keindahan', 'alam', 'indonesia', 'mengabadikan', 'fotopun', 'cantik', 'dijadikan', 'latar', 'sperti', 'telaga', 'warna', 'sendiripemandangan', 'alam', 'sperti', 'pegununganlangit', 'biru', 'terbentang', 'atasnya', 'hutan', 'dsekeliling', 'telaga']","['terawat', 'tempatnya', 'bersih', 'ad', 'plastik', 'sampah', 'pinggir', 'scara', 'kseluruhan', 'layak', 'dikunjungi', 'salah', 'keindahan', 'alam', 'indonesia', 'mengabadikan', 'fotopun', 'cantik', 'dijadikan', 'latar', 'sperti', 'telaga', 'warna', 'sendiripemandangan', 'alam', 'sperti', 'pegununganlangit', 'biru', 'terbentang', 'atasnya', 'hutan', 'dsekeliling', 'telaga']","['awat', 'tempat', 'bersih', 'ad', 'plastik', 'sampah', 'pinggir', 'scara', 'kseluruhan', 'layak', 'kunjung', 'salah', 'indah', 'alam', 'indonesia', 'abadi', 'foto', 'cantik', 'jadi', 'latar', 'sperti', 'telaga', 'warna', 'sendiripemandangan', 'alam', 'sperti', 'pegununganlangit', 'biru', 'bentang', 'atas', 'hutan', 'dsekeliling', 'telaga']"
180,0,telaga warna ini terletak di dataran tinggi dieng tiket masuknya murah untuk turis domestik rborang dan mahal untuk turis mancanegara  terakhir kesana sekitar rborang untuk turis asing didalam kita bisa melihat telaga yang berwarna hijau toska berbau belerang untuk view yang lebih bagus kita harus mendaki anak tangga dulu kira menit selain telaga didalam objek wisata ini ada juga dieng plateu theater,"['telaga', 'warna', 'ini', 'terletak', 'di', 'dataran', 'tinggi', 'dieng', 'tiket', 'masuknya', 'murah', 'untuk', 'turis', 'domestik', 'rborang', 'dan', 'mahal', 'untuk', 'turis', 'mancanegara', 'terakhir', 'kesana', 'sekitar', 'rborang', 'untuk', 'turis', 'asing', 'didalam', 'kita', 'bisa', 'melihat', 'telaga', 'yang', 'berwarna', 'hijau', 'toska', 'berbau', 'belerang', 'untuk', 'view', 'yang', 'lebih', 'bagus', 'kita', 'harus', 'mendaki', 'anak', 'tangga', 'dulu', 'kira', 'menit', 'selain', 'telaga', 'didalam', 'objek', 'wisata', 'ini', 'ada', 'juga', 'dieng', 'plateu', 'theater']",<FreqDist with 49 samples and 62 outcomes>,"['telaga', 'warna', 'terletak', 'dataran', 'dieng', 'tiket', 'masuknya', 'murah', 'turis', 'domestik', 'rborang', 'mahal', 'turis', 'mancanegara', 'kesana', 'rborang', 'turis', 'asing', 'didalam', 'telaga', 'berwarna', 'hijau', 'toska', 'berbau', 'belerang', 'view', 'bagus', 'mendaki', 'anak', 'tangga', 'menit', 'telaga', 'didalam', 'objek', 'wisata', 'dieng', 'plateu', 'theater']","['telaga', 'warna', 'terletak', 'dataran', 'dieng', 'tiket', 'masuknya', 'murah', 'turis', 'domestik', 'rborang', 'mahal', 'turis', 'mancanegara', 'kesana', 'rborang', 'turis', 'asing', 'didalam', 'telaga', 'berwarna', 'hijau', 'toska', 'berbau', 'belerang', 'view', 'bagus', 'mendaki', 'anak', 'tangga', 'menit', 'telaga', 'didalam', 'objek', 'wisata', 'dieng', 'plateu', 'theater']","['telaga', 'warna', 'letak', 'datar', 'dieng', 'tiket', 'masuk', 'murah', 'turis', 'domestik', 'rborang', 'mahal', 'turis', 'mancanegara', 'kesana', 'rborang', 'turis', 'asing', 'dalam', 'telaga', 'warna', 'hijau', 'toska', 'bau', 'belerang', 'view', 'bagus', 'daki', 'anak', 'tangga', 'menit', 'telaga', 'dalam', 'objek', 'wisata', 'dieng', 'plateu', 'theater']"
181,0,idr untuk masuk yang tidak benarbenar layak danau ini benarbenar indah tapi itu selain itu bukit juga tidak terawat dengan baik dengan tangga yang terlihat kotor dan menakutkan ada beberapa gua tapi itu terkunci dan tidak ada akses ke tempat ini,"['idr', 'untuk', 'masuk', 'yang', 'tidak', 'benarbenar', 'layak', 'danau', 'ini', 'benarbenar', 'indah', 'tapi', 'itu', 'selain', 'itu', 'bukit', 'juga', 'tidak', 'terawat', 'dengan', 'baik', 'dengan', 'tangga', 'yang', 'terlihat', 'kotor', 'dan', 'menakutkan', 'ada', 'beberapa', 'gua', 'tapi', 'itu', 'terkunci', 'dan', 'tidak', 'ada', 'akses', 'ke', 'tempat', 'ini']",<FreqDist with 30 samples and 41 outcomes>,"['idr', 'benarbenar', 'layak', 'danau', 'benarbenar', 'indah', 'bukit', 'terawat', 'tangga', 'kotor', 'menakutkan', 'gua', 'terkunci', 'akses']","['idr', 'benarbenar', 'layak', 'danau', 'benarbenar', 'indah', 'bukit', 'terawat', 'tangga', 'kotor', 'menakutkan', 'gua', 'terkunci', 'akses']","['idr', 'benarbenar', 'layak', 'danau', 'benarbenar', 'indah', 'bukit', 'awat', 'tangga', 'kotor', 'takut', 'gua', 'kunci', 'akses']"
182,0,dibayar per pax untuk di jalanjalan kecil berjalan menit untuk masuk dan lepas landas ini adalah situs alam yang unik tapi itu tidak baik dan buruk dipertahankan itu sangat kotor,"['dibayar', 'per', 'pax', 'untuk', 'di', 'jalanjalan', 'kecil', 'berjalan', 'menit', 'untuk', 'masuk', 'dan', 'lepas', 'landas', 'ini', 'adalah', 'situs', 'alam', 'yang', 'unik', 'tapi', 'itu', 'tidak', 'baik', 'dan', 'buruk', 'dipertahankan', 'itu', 'sangat', 'kotor']",<FreqDist with 27 samples and 30 outcomes>,"['dibayar', 'pax', 'jalanjalan', 'berjalan', 'menit', 'lepas', 'landas', 'situs', 'alam', 'unik', 'buruk', 'dipertahankan', 'kotor']","['dibayar', 'pax', 'jalanjalan', 'berjalan', 'menit', 'lepas', 'landas', 'situs', 'alam', 'unik', 'buruk', 'dipertahankan', 'kotor']","['bayar', 'pax', 'jalanjalan', 'jalan', 'menit', 'lepas', 'landas', 'situs', 'alam', 'unik', 'buruk', 'tahan', 'kotor']"
183,0,karena memiliki beberapa tempattempat wisata kebanyakan dari mereka dulunya indah tapi pemerintah setempat sedang malas sehingga mereka tidak benarbenar menjadi tempat wisata salah satunya adalah telaga warna danau ini memiliki warnawarna yang dulunya sekarang lagi dengan dua kata pemandu lokal yang terlalu banyak lunau di bawahnya agar air tidak mencerminkan warna dan jangan heran untuk melihat sekitar sangat kotor dan tidak terawat ada beberapa gua di sekitar danau dan hotel ini memiliki salah satu kuncen kunci master lucunya orangorang yang digunakan untuk bermeditasi selama berharihari bermingguminggu berbulanbulan dan bahkan bertahuntahun tapi di tempat ini orangorang yang hanya tagihan untuk satu jam yah,"['karena', 'memiliki', 'beberapa', 'tempattempat', 'wisata', 'kebanyakan', 'dari', 'mereka', 'dulunya', 'indah', 'tapi', 'pemerintah', 'setempat', 'sedang', 'malas', 'sehingga', 'mereka', 'tidak', 'benarbenar', 'menjadi', 'tempat', 'wisata', 'salah', 'satunya', 'adalah', 'telaga', 'warna', 'danau', 'ini', 'memiliki', 'warnawarna', 'yang', 'dulunya', 'sekarang', 'lagi', 'dengan', 'dua', 'kata', 'pemandu', 'lokal', 'yang', 'terlalu', 'banyak', 'lunau', 'di', 'bawahnya', 'agar', 'air', 'tidak', 'mencerminkan', 'warna', 'dan', 'jangan', 'heran', 'untuk', 'melihat', 'sekitar', 'sangat', 'kotor', 'dan', 'tidak', 'terawat', 'ada', 'beberapa', 'gua', 'di', 'sekitar', 'danau', 'dan', 'hotel', 'ini', 'memiliki', 'salah', 'satu', 'kuncen', 'kunci', 'master', 'lucunya', 'orangorang', 'yang', 'digunakan', 'untuk', 'bermeditasi', 'selama', 'berharihari', 'bermingguminggu', 'berbulanbulan', 'dan', 'bahkan', 'bertahuntahun', 'tapi', 'di', 'tempat', 'ini', 'orangorang', 'yang', 'hanya', 'tagihan', 'untuk', 'satu', 'jam', 'yah']",<FreqDist with 74 samples and 102 outcomes>,"['memiliki', 'tempattempat', 'wisata', 'kebanyakan', 'dulunya', 'indah', 'pemerintah', 'malas', 'benarbenar', 'wisata', 'salah', 'satunya', 'telaga', 'warna', 'danau', 'memiliki', 'warnawarna', 'dulunya', 'pemandu', 'lokal', 'lunau', 'bawahnya', 'air', 'mencerminkan', 'warna', 'heran', 'kotor', 'terawat', 'gua', 'danau', 'hotel', 'memiliki', 'salah', 'kuncen', 'kunci', 'master', 'lucunya', 'orangorang', 'bermeditasi', 'berharihari', 'bermingguminggu', 'berbulanbulan', 'bertahuntahun', 'orangorang', 'tagihan', 'jam']","['memiliki', 'tempattempat', 'wisata', 'kebanyakan', 'dulunya', 'indah', 'pemerintah', 'malas', 'benarbenar', 'wisata', 'salah', 'satunya', 'telaga', 'warna', 'danau', 'memiliki', 'warnawarna', 'dulunya', 'pemandu', 'lokal', 'lunau', 'bawahnya', 'air', 'mencerminkan', 'warna', 'heran', 'kotor', 'terawat', 'gua', 'danau', 'hotel', 'memiliki', 'salah', 'kuncen', 'kunci', 'master', 'lucunya', 'orangorang', 'bermeditasi', 'berharihari', 'bermingguminggu', 'berbulanbulan', 'bertahuntahun', 'orangorang', 'tagihan', 'jam']","['milik', 'tempattempat', 'wisata', 'banyak', 'dulunya', 'indah', 'perintah', 'malas', 'benarbenar', 'wisata', 'salah', 'satu', 'telaga', 'warna', 'danau', 'milik', 'warnawarna', 'dulunya', 'pandu', 'lokal', 'lunau', 'bawah', 'air', 'cermin', 'warna', 'heran', 'kotor', 'awat', 'gua', 'danau', 'hotel', 'milik', 'salah', 'kuncen', 'kunci', 'master', 'lucu', 'orangorang', 'meditasi', 'berharihari', 'bermingguminggu', 'berbulanbulan', 'bertahuntahun', 'orangorang', 'tagih', 'jam']"
